Wavenumbercm-1,04:27:18
4000,0.000124620612220442
3998,0.000124620612220442
3996,0.000124620612220442
3994,0.000126353051427425
3992,0.000131660357693918
3990,0.000134381585581999
3988,0.000110052175360147
3986,4.48648434376392E-05
3984,-3.43301343893663E-05
3982,-7.85373518902877E-05
3980,-4.82687713501227E-05
3978,4.03905009710256E-05
3976,0.000118982503215715
3974,0.0001251642325561
3972,5.74538766927015E-05
3970,-2.96036806737198E-05
3968,-8.39263200270609E-05
3966,-0.000103257366773728
3964,-0.000118370903176574
3962,-0.000136722910600547
3960,-0.00011971544010203
3958,-2.75101763642756E-05
3956,0.000121795826914971
3954,0.000256116075842735
3952,0.000307153717638084
3950,0.000253501845660722
3948,0.000120805988016758
3946,-3.83479007001141E-05
3944,-0.00015534172106773
3942,-0.000167394918376754
3940,-7.14394007127865E-05
3938,5.24770681520136E-05
3936,0.000103023757979789
3934,5.01843442237908E-05
3932,-3.6790726175863E-05
3930,-6.40596054301843E-05
3928,-1.51890484949196E-05
3926,3.4271149092746E-05
3924,-7.19616301280515E-07
3922,-0.000127108837764082
3920,-0.000259194394765081
3918,-0.00028223069127293
3916,-0.000139593137658334
3914,0.000125311656089487
3912,0.000385782672706937
3910,0.000484040595120635
3908,0.000324169116274576
3906,-4.47465461625128E-05
3904,-0.000431685952598231
3902,-0.000603506459574924
3900,-0.000446960574823555
3898,-7.1476594444648E-05
3896,0.00028183697813304
3894,0.000424793288579331
3892,0.000329593893642158
3890,0.000108071971569603
3888,-9.9519322463506E-05
3886,-0.000216682956680619
3884,-0.00023026028757836
3882,-0.00015633171474719
3880,-3.11643342337836E-05
3878,8.98224387305225E-05
3876,0.000151913818021822
3874,0.000129592206276218
3872,4.2268221978101E-05
3870,-5.08470496907938E-05
3868,-8.13580791581029E-05
3866,-4.50854499467919E-06
3864,0.000173518774729222
3862,0.000336616068996936
3860,0.000300808073390364
3858,-6.03892725333142E-06
3856,-0.000443740993635962
3854,-0.00071740792561247
3852,-0.000574839697291008
3850,-6.3437653518873E-05
3848,0.000483886043199689
3846,0.000734929810013476
3844,0.000567348464996282
3842,0.000121169954087638
3840,-0.00031843312301508
3838,-0.00053976464189867
3836,-0.000510928649703587
3834,-0.000324538752344363
3832,-9.89362728107129E-05
3830,9.70558434693815E-05
3828,0.000244440689849364
3826,0.000327704083976643
3824,0.000307572104465684
3822,0.000160213722707954
3820,-6.56566238151151E-05
3818,-0.000254276694782066
