Wavenumbercm-1,01:28:06
2999.37552385828,0.358969780805981
2997.5113998534,0.356179684022243
2995.64727584851,0.358499833524017
2993.78315184363,0.366399447303359
2991.91902783874,0.356104871724638
2990.05490383386,0.341668288804722
2988.19077982897,0.329545285091382
2986.32665582409,0.32084881743856
2984.46253181921,0.319690690323632
2982.59840781432,0.324788261320646
2980.73428380944,0.327789358943781
2978.87015980455,0.324097501964664
2977.00603579967,0.31953019655558
2975.14191179479,0.314620482172216
2973.2777877899,0.309132701738578
2971.41366378502,0.302796553965864
2969.54953978013,0.295467076208263
2967.68541577525,0.289830346113041
2965.82129177037,0.286527941857681
2963.95716776548,0.280580612245419
2962.0930437606,0.275510637702944
2960.22891975571,0.272990131172414
2958.36479575083,0.270551435980736
2956.50067174594,0.268315999763979
2954.63654774106,0.265975950084133
2952.77242373618,0.262782478525782
2950.90829973129,0.259663893778563
2949.04417572641,0.255678469616179
2947.18005172152,0.250057986056893
2945.31592771664,0.245152322699639
2943.45180371176,0.243016573764841
2941.58767970687,0.241472077974093
2939.72355570199,0.236813420929508
2937.8594316971,0.231738588429439
2935.99530769222,0.229988761578835
2934.13118368733,0.229796340548282
2932.26705968245,0.221797043865745
2930.40293567757,0.212697052547649
2928.53881167268,0.213417596918527
2926.6746876678,0.216877752001313
2924.81056366291,0.218473154685821
2922.94643965803,0.218951333412066
2921.08231565315,0.217640446768431
2919.21819164826,0.212459503996847
2917.35406764338,0.202730729800702
2915.48994363849,0.186932623112164
2913.62581963361,0.174801048402659
2911.76169562872,0.172844189399773
2909.89757162384,0.175948745787204
2908.03344761896,0.178620982326395
2906.16932361407,0.176532819437749
2904.30519960919,0.1750326394772
2902.4410756043,0.176096098572381
2900.57695159942,0.17627978046922
2898.71282759454,0.168509269417674
2896.84870358965,0.156165833892896
2894.98457958477,0.153369523258871
2893.12045557988,0.15411979108994
2891.256331575,0.152966415397277
2889.39220757011,0.151713057756051
2887.52808356523,0.150214890729921
2885.66395956035,0.148218938773125
2883.79983555546,0.146560141384581
2881.93571155058,0.147348922568929
2880.07158754569,0.151820063424724
2878.20746354081,0.156595006082626
2876.34333953593,0.142173943400642
2874.47921553104,0.113630112711237
2872.61509152616,0.107115462308537
2870.75096752127,0.113675094684735
2868.88684351639,0.11519384068373
2867.0227195115,0.117060367265224
2865.15859550662,0.1211929591704
2863.29447150174,0.117538800055451
2861.43034749685,0.102968778863812
2859.56622349197,0.0972101823947907
2857.70209948708,0.0991553017558816
2855.8379754822,0.102591929209694
2853.97385147732,0.10883614042719
2852.10972747243,0.113395518443946
2850.24560346755,0.105942141035112
2848.38147946266,0.096674336195808
2846.51735545778,0.101891666605655
2844.65323145289,0.114490213194491
2842.78910744801,0.120573651406309
2840.92498344313,0.0985246476837336
2839.06085943824,0.0747647731492415
2837.19673543336,0.0706711377743887
2835.33261142847,0.0674451143276914
2833.46848742359,0.0678622568156647
2831.60436341871,0.0710685121706802
2829.74023941382,0.0750332164429198
2827.87611540894,0.0767455442371137
2826.01199140405,0.0758377869822706
2824.14786739917,0.0730623409636651
2822.28374339428,0.070429839647855
2820.4196193894,0.0682513219902791
2818.55549538452,0.0688250611806225
2816.69137137963,0.0710110048985344
2814.82724737475,0.0743025066971068
2812.96312336986,0.0683532617378962
2811.09899936498,0.0540138958809591
2809.2348753601,0.0514679801702182
2807.37075135521,0.056296895809678
2805.50662735033,0.0612227534367826
2803.64250334544,0.0698744170207588
2801.77837934056,0.0709172111933034
2799.91425533567,0.0568841526641871
2798.05013133079,0.048086372042841
2796.18600732591,0.0524395749393743
2794.32188332102,0.0574421975220566
2792.45775931614,0.0507905669948342
2790.59363531125,0.0319280322302171
2788.72951130637,0.0246138874376239
2786.86538730149,0.0313443579164347
2785.0012632966,0.0359754603821332
2783.13713929172,0.0399419771134236
2781.27301528683,0.046241560835074
2779.40889128195,0.0525226400918385
2777.54476727706,0.0429001700794994
2775.68064327218,0.0245318012404728
2773.8165192673,0.020513851513618
2771.95239526241,0.0234284054060076
2770.08827125753,0.0254518866601892
2768.22414725264,0.0270012900941833
2766.36002324776,0.0285223780420139
2764.49589924288,0.029701215145131
2762.63177523799,0.0300111520538081
2760.76765123311,0.0283177614829038
2758.90352722822,0.0261732635696524
2757.03940322334,0.0259017612401091
2755.17527921845,0.0304684837028396
2753.31115521357,0.0330962989676196
2751.44703120869,0.0273673846378817
2749.5829072038,0.0150176893993727
2747.71878319892,0.0077944663512581
2745.85465919403,0.0118875506312798
2743.99053518915,0.0157023250641798
2742.12641118427,0.0190648426627159
2740.26228717938,0.0183228805660589
2738.3981631745,0.0136879874029705
2736.53403916961,0.0130062493711623
2734.66991516473,0.0166802834341664
2732.80579115984,0.0217095764856822
2730.94166715496,0.0287064153043899
2729.07754315008,0.0244534337866617
2727.21341914519,0.0114343012488586
2725.34929514031,0.0073275861043866
2723.48517113542,0.00293602472859642
2721.62104713054,0.00277022439968639
2719.75692312566,0.00644751772615588
2717.89279912077,0.00708701430665749
2716.02867511589,0.00832660561469041
2714.164551111,0.00993081361522584
2712.30042710612,0.00934002011875563
2710.43630310123,0.00729244579802933
2708.57217909635,0.00751002161882733
2706.70805509147,0.00788773598602566
2704.84393108658,0.00843154700742763
2702.9798070817,0.00839477297311305
2701.11568307681,0.00686867527805192
2699.25155907193,0.00510238221577658
2697.38743506705,0.00500693403072837
2695.52331106216,0.00518820876873231
2693.65918705728,0.00512530823715741
2691.79506305239,0.00542190030101438
2689.93093904751,0.00645190178256374
2688.06681504263,0.00839963514483576
2686.20269103774,0.0125540054639222
2684.33856703286,0.0149903194187806
2682.47444302797,0.010048996796796
2680.61031902309,0.00328744025825481
2678.7461950182,-0.000708705154270791
2676.88207101332,-0.000967301366270785
